name,id
Lotta Finstorp,07e0e744-5894-4681-a4a6-20f19cd3c8ad
Lotta Hedström,f4268197-f125-4053-b000-a4445ea483f0
Lotta Johnsson Fornarve,e8547950-0b8d-4cf1-91c8-d4a6f7078cc6
Lotta Olsson,b8219c30-152c-476e-839e-dcfbc60760c6
Louise Malmström,7a04a174-8b52-413e-ac89-9af26ab0ccc0
Luciano Astudillo,bc2c39e0-45d6-4ae7-94cd-5bef7e4ffdbb
Magda Rasmusson,dc94be37-aa56-4050-bfa5-4425f00d3099
Magdalena Andersson,43df46c2-8670-494e-90bb-09d642ba9fd2
Magdalena Andersson,cee82b7f-4fc2-423e-9ece-2ca26b659fe0
Magnus Ehrencrona,e7834fdf-78c6-4e14-a30c-94681f83ead1
Magnus Manhammar,c85cac04-23bf-4261-b064-9c45326e62bf
Magnus Oscarsson,28244d4f-0d47-407f-9a1c-aa765be6d453
Magnus Persson,5f0bf946-5bc7-41a1-915d-cc6cfa52a6d6
Magnus Sjödahl,c82581d7-6d40-4af0-b928-f6167a7ce146
Maj Karlsson,51ae8755-f9c9-4f33-86d2-49ae60fd7d2a
Malin Löfsjögård,943a812b-042e-4336-bb9b-3aebeeb823d9
Marco Venegas,a1a3693b-2ec2-4792-bd01-1937f71874f2
Margareta B Kjellin,d109ca95-2c33-415b-ada9-cacad48391b5
Margareta B. Kjellin,d109ca95-2c33-415b-ada9-cacad48391b5
Margareta Cederfelt,7107c8fc-6f00-4717-8ad2-563339879074
Margareta Kjellin,d109ca95-2c33-415b-ada9-cacad48391b5
Margareta Larsson,7ef06afd-a927-48e8-9396-b27609eeb560
Margareta Pålsson,e49bb07f-a367-477a-822f-2e8b8eea3afc
Maria Abrahamsson,07deee39-2074-477e-9f6c-14fb9bdd2ce7
Maria Andersson Willner,c82244b5-37e6-42fc-bd55-16143edb5d2f
Maria Arnholm,dcc5c539-229f-4454-b4c1-5d904fcb0a83
Maria Ferm,8ed16625-9601-4cf2-ba82-3f4e499ec39c
Maria Fälth,314253d5-ba90-4319-89fa-635656f65ca0
Maria Kornevik Jakobsson,7d3534c6-4522-489c-aa70-34f593866adf
Maria Lundqvist-Brömster,f78a34da-22cc-489f-8a75-28f1a8705e2c
Maria Malmer Stenergard,d97a8f22-95ba-4f63-b231-7f16f56e046e
Maria Plass,e8977287-8dea-4dbc-99d2-0da3441cf872
Maria Stenberg,37c0781d-7bc2-4a8f-a42a-3d2e93926a49
Maria Stockhaus,4d758a5f-bc38-4887-b027-20dba46d2c5a
Maria Strömkvist,8b945240-9185-4ac0-ac8e-3bc8db3c03b5
Maria Weimer,235665c5-0685-4999-a554-0eb60fa6de1b
Maria Wetterstrand,084124a5-8b39-4592-9c4a-52d510ee8c55
Marianne Berg,9f0895a8-217d-40e0-83b0-95bdab18f029
Marianne Kierkemann,bf01088e-4982-49d1-9f6c-d805ea1518d7
Marianne Pettersson,ecf7b702-a15f-47b7-8ef8-6436f573565b
Marianne Åhman,3acc4550-59fd-40aa-9605-5ce79eac13d2
Marie Granlund,2498d9cc-7130-4328-ac1f-267a40e1a0da
Marie Nordén,fdab43c3-b81a-4c2c-a1c8-3b63d8942178
Marie Wickberg,e4d3edda-faad-4c80-9f80-445096faaae7
Marietta de Pourbaix-Lundin,ee6e7041-1ae2-4687-8486-2fa982ba02d1
Markus Wiechel,34cbc66c-31fa-4932-b130-c9d20d5f9d15
Marta Obminska,0dce2ad6-e21a-4b2c-81c6-72124f31e15f
Martin Andreasson,e9a731d5-564d-440a-b4f4-f01aa503e576
Martin Kinnunen,2fcd433a-ccab-41fd-b7ad-181885e2cadf
Maryam Yazdanfar,4a942018-79af-40a5-b7eb-d3ac0c7f54b6
Mathias Sundin,48703eec-7330-4ecd-9ab7-e528afcf4dbb
Mathias Tegnér,d8354a35-0801-4f92-a759-efe05a4d664f
Matilda Ernkrans,fd9ecd46-cb5b-4de6-8251-c1c8b99c337a
Mats Gerdau,6445d278-a255-431b-9ebf-229bfc644e74
Mats Green,7a056c92-80e9-4b5e-a205-784a1d81c933
Mats Johansson,823a6065-7d8d-4ca3-834a-2f43ec75675b
Mats Odell,861bf5eb-5117-4ba5-a8c9-b813dc4ad411
Mats Persson,4e4a064d-331a-4232-8ca5-22bc86a4b353
Mats Pertoft,c60f0398-7a95-4faa-8937-b93fdfdad983
Mats Sander,87a3ba44-c83d-43f5-85c4-7a9637170f62
Mattias Bäckström Johansson,7c38f0da-3a85-4bb7-b7be-6924aa9f1f78
Mattias Jonsson,2bde4cce-9c61-4c56-8058-4429361bbb7c
Mattias Karlsson,3433f556-2718-4cfc-b8f9-d998b521ec44
Mattias Ottosson,d7445493-fc0b-4840-8ab5-b3256c19b680
Maud Olofsson,1a4a2b23-58bb-4a0c-bee2-08c13d4f7279
Meeri Wasberg,cd5fdce6-8677-4d71-8116-82d00d1673ca
Mehmet Kaplan,31ff75ba-dfa2-4e1f-aed8-83f075404b7a
Metin Ataseven,4c53d8b3-a005-49be-bc53-2553c692e43c
Mia Sydow Mölleby,1b6ad305-4fb5-4c72-84a1-ff50cee433af
Michael Damberg,30628296-1aa5-4901-ae79-69f66708946e
Michael Svensson,ebac429b-63c6-44e8-8a9e-d43a10b70b75
Mikael Cederbratt,50b06c85-0f27-4bb6-80bb-336d9bd354fa
Mikael Dahlqvist,f528e7b7-d755-43c0-82d9-f1102681e867
Mikael Damberg,30628296-1aa5-4901-ae79-69f66708946e
Mikael Eskilandersson,d9ef9749-b241-4d3f-ba5e-9a47d78184d0
Mikael Jansson,e6976945-7e2b-4bcf-9289-81374ab05ce4
Mikael Oscarsson,499e05fa-1fca-4a20-bd98-ca1dd68bd099
Mikaela Valtersson,9524beec-e512-4a0e-9ece-bd0bf1e7d79c
Mohamoud M. Enow,acd44c2c-d28f-4b52-a875-3b8701336b1e
Mona Sahlin,692beec2-2244-449a-8cd3-ad6ace0537c4
Monica Green,1e2bd533-dc92-4167-8da2-55502666f991
Monica Haider,762e9186-d2f1-4119-bc7b-3905127514ca
Monica Tedestam Berglöw,634d91ad-18e3-466c-b7b4-2828d06819c0
Montaser Eneim,2d9a8869-c735-4c10-8065-23afd166a6a9
Morgan Johansson,7e1933ee-5f7e-4914-a0a6-b37a26b6d6bc
Niclas Malmberg,af3080db-6f6f-4104-bc40-f5bed07a8ac9
Niklas Karlsson,56ab84a0-6bcd-47b3-8b66-06b658314d94
Niklas Wykman,cb5cfee2-1216-4ae5-8bb7-1f24a3be8cd7
Nils Brown,d8bcc516-c121-4b17-af7b-bd48b538d64a
Nils Oskar Nilsson,da550dcd-50a4-4a18-a70e-9072e9bb5a23
Nina Kain,233e9d92-273a-4bf2-859a-4f7e7b3c10c5
Nina Larsson,7e39102a-5e36-49c1-bdca-69326c0374aa
Nina Lundström,db8fabae-4a40-4305-983d-f3eec6066bf9
Nooshi Dadgostar,10f249ef-73a4-42f9-baaa-5db1695f96a0
Ola Johansson,981bea7c-f817-4342-ac52-535bb2e3bbf1
Olle Felten,c9c5b9f1-5c3a-4f76-aab8-f0a3da75a084
Olle Larsson,5ced699b-55f3-47c6-aa42-c2baa612bf6b
Olle Thorell,cef4ed35-70a8-4ade-9a85-a882dbb563a4
Olof Lavesson,0d57c4f6-5097-46de-a52e-bc07a87cc517
Oscar Sjöstedt,1c401a3d-38b2-4c7e-9b5e-5d4adc68a296
Oskar Öholm,22b14f88-042f-47b0-b9fb-ac83cb9c7377
Otto von Arnold,a580059e-5b06-40e1-ac88-81444e4bc88f
Patrick Reslow,0e260110-2e4f-4a73-894c-bdbcaba60319
Patrik Björck,a3d41574-8758-4635-abfc-9d3830a79d9a
Patrik Engström,cfdee6ce-66fa-4bcc-bbb0-0a34506c1a1b
Patrik Jönsson,b03f6051-5604-4414-bd0f-e6a09aa931a5
Patrik Lundqvist,e24da664-3702-48ba-ae55-6f15a62d166e
Paula Bieler,2982923f-dae8-4270-b953-da137ac2ae65
Paula Holmqvist,b77eef6a-c743-45b6-a1b1-2d1d76433f09
Pavel Gamov,05d022b9-4771-4218-beb9-410bd9f4cf73
Peder Wachtmeister,60044bb3-182b-40e8-82fe-ba9c5afce4e8
Penilla Gunther,b01d62c5-8a99-4bcd-a258-56745827261c
Per Bill,c91f1969-46e5-436f-a796-682100222860
Per Bolund,cd64ad4d-f4b5-4c19-8bda-4be49f41f8f1
Per Klarberg,2e1f0efb-9ff6-499d-9188-11807696f7c5
Per Lodenius,7a08b07f-11f0-4e52-aeec-c7e84bfc0bac
Per Olsson,7fe72ddd-abed-4ce6-8338-66a389bc2e3e
Per Ramhorn,381e13e8-d721-434f-8555-19b1bdeca28e
Per Svedberg,e91cfb5d-891a-42c8-b765-c8d9321e62cd
Per Westerberg,dd505e43-0b7f-4733-9bcc-bc379e165590
Per Åsling,ebbb1332-c954-4c88-aad3-5cae465b3784
Per-Arne Håkansson,c884c295-ea7c-4cdb-99cf-2fa60cb5ea96
Per-Ingvar Johnsson,aa7291a8-8559-46a0-84c4-9c10330e4289
Per-Johan Emtell,1ef95a08-499f-4688-abb8-8d4f1c589420
Pernilla Stålhammar,9080c573-e36a-4e8b-a85f-e1b2ac415af7
Peter Eriksson,4a8583d9-d008-4708-ba95-309f8b686b8e
Peter Helander,bdb9e728-b4d5-4cbe-848d-bf3f09bb1499
Peter Hultqvist,28cb378e-8e91-4a2c-9f31-a55a5952e218
Peter Jeppsson,8bd99e8f-e52e-4ab4-9a4a-7f3663410ea3
Peter Johnsson,2b6af08f-8920-4caf-ae7c-68042aec5dcc
Peter Jonsson,2b6af08f-8920-4caf-ae7c-68042aec5dcc
Peter Jutterström,40e61f04-9011-4d2f-ad24-590c2e5cf2f3
Peter Lundgren,68a3efed-86c0-4540-b8bb-a6efcb5694d6
Peter Persson,c7b01b70-b1e6-4968-890b-d8e9bfbd605b
Peter Rådberg,df4cf0f0-991e-4d4a-903d-ba039e4718c7
Petter Löberg,5cb26de3-6543-406e-837e-59508cf98896
Phia Andersson,a71e6dbb-5421-4384-8164-d8b1370d21ea
Pia Hallström,c9225b21-3f1c-4500-8895-5b06ff4e0c46
Pia Nilsson,87ce38fc-6b1f-4e6f-9336-c1940972169c
Pontus Haag,fc270658-7b80-462e-ac53-7242088cc598
Pyry Niemi,dd0743be-407f-41af-ad02-b9d900fecdfc
Raimo Pärssinen,4fb41f6e-4d7b-44fa-a0e8-74395ed53c59
Rasmus Ling,ad13b628-5d98-4435-96c7-ef64cd99bcd6
Rebwar Hassan,e5fa4d5e-fee6-4ddb-b308-af09fa91880a
Rene Francis,5ca0ffb2-f29e-4e0f-87fc-901e172a6a53
Richard Jomshof,1a7cb632-b610-43af-86db-5d5692681953
Rickard Nordin,b406d1b6-eba5-4b7b-ac24-2698dac7984c
Rickard Persson,bc001f86-eeeb-4544-83a3-b16e66a046dc
Rikard Larsson,f773afc9-9974-4bff-9143-9f88c5319a6a
Robert Halef,42dbbe5a-9f61-435a-96d5-b7e0028aa9f7
Robert Hannah,eb9b119c-b39f-4eb4-b4d4-9a517f8bddb1
Robert Stenkvist,a7af6a81-c1be-41b4-a12a-68acd2569690
Roger Haddad,891becad-d87e-4c5f-ba22-f5ca1adb45ea
Roger Hedlund,c1bb957d-53bf-4d3d-8459-09462e19e162
Roger Lamell,231007de-f9ad-46cf-90c7-ebc37c786f26
Roger Richtoff,3d7b10ac-8187-4d20-87cd-a48ddff1d333
Roger Tiefensee,1aa47c0a-95ec-4ff1-8146-682767d7ccba
Roland Utbult,74b55e9a-75e3-4f6c-a6ae-77f418df6eb0
Rolf Åbjörnsson,d51ef631-925f-4fb3-82ff-e630506b2e90
Rose-Marie Carlsson,cb5d39c3-1b15-49a5-a7ac-f1d4b5ab76b0
Rossana Dinamarca,1f01a71e-1c0b-4f0f-ade2-fca3933bb798
Roza Güclü Hedin,49831677-4efb-432d-a257-7e8ee7f99df7
Runar Filper,daa06dd0-1418-480f-a473-de6b91ab6cf1
Rune Wikström,2ecd2551-4797-45c4-a20d-7eb9063d66f2
Said Abdu,3f078bfb-c448-4d3b-b28d-1a345c6e9360
Saila Quicklund,ee29b98d-8014-433c-a247-abd03624f79e
Sanne Eriksson,ad04ca8f-2de7-40d3-a733-d89839020ef9
Sara Karlsson,46497d9e-a59f-4c22-97a2-fc44ffb7e466
Sara-Lena Bjälkö,c7658ed4-640a-453a-930f-3520f5ba4550
Sedat Dogru,8d8512e4-7453-49b3-99ec-e85c2302b2bf
Serkan Köse,42d8231b-3fc9-40b3-81da-da17dc929557
Shadiye Heydari,db9e9655-476e-48b0-8cca-4dc89a471211
Siv Holma,6789327e-c67e-4fe2-8bed-c0e5b7b3622d
Sofia Arkelsten,102b2fd9-b006-45cc-adad-d6baa340e0d4
Sofia Damm,b1b5eea8-e0c0-43b0-bf76-2d4cab625e29
Sofia Fölster,9ecbdbb8-3368-41bf-b6f6-fcf68c7b881e
Solveig Zander,d4c43319-738e-4004-b626-6f2c604de799
Sotiris Delis,de189687-9ec2-45c4-9d16-ad2eb6dd00bf
Staffan Anger,0b58e466-54da-40bc-a6a5-acd2a2b0b921
Staffan Danielsson,90a18304-21ef-4a07-896f-bcb4402d6f25
Stefan Attefall,74254a52-3bb5-43d2-99ea-0bbe66584978
Stefan Caplan,bc218479-4684-4414-94b3-d219bc6c86b7
Stefan Jakobsson,1759cf84-8e79-4e80-a9ea-b1dd0ebfe487
Stefan Käll,d85e25ed-4af0-4d12-8611-d3e8337ec2cf
Stefan Löfven,d31a96d1-8ce8-42c1-afec-8726fb3126a2
Stefan Nilsson,ac41d61e-b5a7-4674-9f1e-84deff42e980
Stefan Svanström,1cb57bff-e5ff-4f13-aa7e-b856b4451c29
Stellan Bojerud,58c361a4-a975-42e5-9c46-a9260ac3d573
Sten Bergheden,57160aa3-ca01-4788-8ad1-0f9a723b83da
Sten Tolgfors,190dd1dd-f426-4764-b88f-e2809a4c855d
Stephanus Löfven,d31a96d1-8ce8-42c1-afec-8726fb3126a2
Stig Henriksson,ba36fb09-435c-4d07-8a90-cf314335b74a
Stina Bergström,514cd9f3-2483-481c-ba32-a2e28b750113
Stēfans Lēfvens,d31a96d1-8ce8-42c1-afec-8726fb3126a2
Susanna Haby,5a095906-0bbd-4f4d-8a09-ab0f57684f9f
Susanne Eberstein,8add6212-5654-448d-b9cb-31a34a1152d5
Suzanne Svensson,866e1359-a969-41b0-8c47-7fc709743f6c
Sven Britton,a4054f94-c782-49dc-9b57-c46b8527d950
Sven-Erik Bucht,40ba27f1-17a4-49eb-92d9-550577d3011c
Sven-Erik Österberg,2ce49f82-16bd-4d8f-aae0-c64895706a4c
Sven-Olof Sällström,e69ec26f-0e4c-4bbd-90c5-9ccb1315b4f5
Teres Lindberg,83cb42cd-20b7-4a7b-93be-5088d1f99971
Teresa Carvalho,db18851b-559d-4818-881f-68a4897e5266
Thomas Bodström,0b387a2f-c5fc-4b9e-92d4-f9351a493d13
Thomas Finnborg,a59ef644-4e07-4f9d-89fa-2a265d526a98
Thomas Strand,e9c0d420-05fa-448c-b62c-d485f048de7f
Thomas Östros,6df40c12-716b-407e-b672-f3505c4900f3
Thoralf Alfsson,13eb17ad-fade-43f7-8e80-978afd9676b0
Tina Acketoft,b2d43030-83f9-47a5-ba38-05e46c961e0d
Tina Ehn,18274f92-f65c-4acf-9d75-5f362c256d69
Tina Ghasemi,bdae38bb-5fc2-4d3b-9022-6fc69791e2c1
Tobias Billström,f6c5b451-4c4d-4cc2-9e51-e37088873111
Tobias Krantz,0f4fbe98-f88e-4fad-bd3a-83efe99cbab4
Tobias Sjö,4a575807-0617-4f6f-8be0-5b6bbcc6fa10
Tomas Avenborg,25e5b691-e473-4244-8137-ef5331a49519
Tomas Eneroth,5a57e5a4-6dd5-436c-ac5a-cc76ff2ea64e
Tomas Nilsson,a832263a-cc3c-4c6e-9e15-c7b8f36df05b
Tomas Tobé,980ae982-0686-4e4e-b787-8c8bc158734e
Tommy Waidelich,6fcc3a09-e8b0-4e49-b846-5ef2f202075d
Tony Wiklander,55dd0748-d5ac-4b07-b0f4-7872f442c1c1
Torbjörn Björlund,a0639e17-4885-46b9-9cfd-1adaac415e14
Torkild Strandberg,23bf27b6-51e7-4062-b71f-fb7e0512e8db
Tuve Skånberg,a7799e4c-b3fc-4765-be55-056ae34982a2
Ulf Berg,c8e42283-47a7-4e28-a433-525fb9c1ba3d
Ulf Holm,2a923e2a-55a8-4796-8c9c-3e0b0b158e94
Ulf Kristersson,37054df4-44ca-4a98-89f2-cd50e736f392
Ulf Nilsson,beb1860a-97cb-4723-9189-d0e3e3e6182d
Ulla Andersson,056bf57c-694e-49fd-a2a5-964aeac326f9
Ulrik Nilsson,ce299cb7-4f2f-4abf-a960-1461c35d6cb3
Ulrika Carlsson,efcbe144-589f-4a75-ba6a-7d49dc5817c0
Ulrika Heindorff,a1f68e19-c06e-4476-aa7c-cff78a3cc6bc
Ulrika Karlsson,101f634b-0929-47aa-9270-7c6db89de065
Urban Ahlin,edbc40ee-a0a6-475a-acce-de5a8dd77145
Valter Mutt,b158b8d8-d570-422a-a485-e7b04086d24a
Veronica Lindholm,cc035f2c-d568-4c66-b87a-798662e62a0a
Veronica Palm,29f8dcf2-2420-4f06-a574-3e3db1f47e73
Walburga Douglas,1e567046-1b30-4168-87ea-7a6824bc06a0
Walburga Habsburg Douglas,1e567046-1b30-4168-87ea-7a6824bc06a0
Walburga d'Asburgo-Lorena,1e567046-1b30-4168-87ea-7a6824bc06a0
William Petzäll,5d7abb65-a372-47f9-a90a-712d9808b854
Wiwi-Anne Johansson,a2487b59-89ce-416c-8fe3-750f844c494b
Yasmine Larsson,54275194-ce44-4490-bc38-fdfce43dec4d
Yilmaz Kerimo,e73ea69c-aa80-4f95-9e66-9eb8ff70817c
Ylva Johansson,73df92b2-a585-4e76-9ace-425d1a5fa462
Yvonne Andersson,4bcaaeab-3431-468d-a9db-a695cc217132
Yılmaz Kerimo,e73ea69c-aa80-4f95-9e66-9eb8ff70817c
Ziita Eriksson,f5147f66-93eb-4318-9fd5-cf8b01b84814
Åsa Coenraads,01d1a8b3-291d-4e4f-bd69-c8fc366a14bf
Åsa Lindestam,6e0cbb8c-4503-4ea9-86ef-705e0e45e651
Åsa Romson,db612321-7d4b-4838-846b-bff29172c7d6
Åsa Torstensson,8d9e829e-c019-493d-b8c4-c03c1ffeb2ad
Åsa Westlund,5220e30f-4b04-4348-a71b-d6e9b400233c
Åsa Ågren Wikström,7f444b10-3e4c-43d8-90c9-e83210499b26
Στέφαν Λεβέν,d31a96d1-8ce8-42c1-afec-8726fb3126a2
Φρέντρικ Ράινφελντ,edc7e502-6168-406b-a5d3-91fca58489c1
Ён Фрэдрык Рэйнфельт,edc7e502-6168-406b-a5d3-91fca58489c1
Анна Кінберг Батра,2e8a9226-9999-41ae-9f3a-fb2490a08e87
Биргитта Олссон,e0d5cafb-217c-482b-8401-ec00acd4914e
Вальбурга Габсбург Дуглас,1e567046-1b30-4168-87ea-7a6824bc06a0
Гуннар Хедберг,7d9642ff-f9a7-405c-937d-0da805fdfbe9
Густав Фрідолін,d48433fe-cb20-4c4d-85bf-48b41e6cfbbd
Джими Окесон,c018292d-9161-4f28-b23c-b402307d08e1
Ева Бйорлінг,47dbb8f8-c00e-4ca1-92da-ca5c0fc2659d
Йонас Эрикссон,6b616acd-e066-4d9b-a908-1803197aca03
"Каплан, Мехмет",31ff75ba-dfa2-4e1f-aed8-83f075404b7a
"Карлгрен, Андреас",6ff03c41-2f26-4fbc-b0b4-0e294fbe0df1
Карін Енстрем,34a9f7a7-47da-44cd-b803-36aa7b1b5f8f
"Кинберг Батра, Анна",2e8a9226-9999-41ae-9f3a-fb2490a08e87
Крыстыян Гольм,ceb32911-70fc-4db0-97ec-285d0875ebff
"Лёвен, Стефан",d31a96d1-8ce8-42c1-afec-8726fb3126a2
Магдалена Андерссон,43df46c2-8670-494e-90bb-09d642ba9fd2
Мари Гранлунд,2498d9cc-7130-4328-ac1f-267a40e1a0da
Марианн Берг,9f0895a8-217d-40e0-83b0-95bdab18f029
"Моберг, Карина",7db1dd40-d3c6-4081-bb14-335bee5efaa1
Мона Салін,692beec2-2244-449a-8cd3-ad6ace0537c4
Мікаел Дамберг,30628296-1aa5-4901-ae79-69f66708946e
Пер Вестерберг,dd505e43-0b7f-4733-9bcc-bc379e165590
Петер Хульквіст,28cb378e-8e91-4a2c-9f31-a55a5952e218
Питер Йонсон,2b6af08f-8920-4caf-ae7c-68042aec5dcc
"Райнфельдт, Йон Фредрик",edc7e502-6168-406b-a5d3-91fca58489c1
Роберт Ханна,eb9b119c-b39f-4eb4-b4d4-9a517f8bddb1
"Салин, Мона",692beec2-2244-449a-8cd3-ad6ace0537c4
Стен Толгфорс,190dd1dd-f426-4764-b88f-e2809a4c855d
Стефан Лефвен,d31a96d1-8ce8-42c1-afec-8726fb3126a2
Стефан Льовен,d31a96d1-8ce8-42c1-afec-8726fb3126a2
Стэфан Лёвен,d31a96d1-8ce8-42c1-afec-8726fb3126a2
Стэфан Лёвэн,d31a96d1-8ce8-42c1-afec-8726fb3126a2
Томас Бодстрём,0b387a2f-c5fc-4b9e-92d4-f9351a493d13
Урбан Алін,edbc40ee-a0a6-475a-acce-de5a8dd77145
Фредрик Райнфелд,edc7e502-6168-406b-a5d3-91fca58489c1
Фредрик Райнфелдт,edc7e502-6168-406b-a5d3-91fca58489c1
Фредрик Рејнфелт,edc7e502-6168-406b-a5d3-91fca58489c1
Фредрік Райнфельдт,edc7e502-6168-406b-a5d3-91fca58489c1
Хенрик фон Сюдов,5b704ee4-d691-4d4d-9320-9f2fda5c1b79
Хокан Юхольт,e5fbc9c9-c7fb-4eff-925a-ef55c915d2e3
"Хусмарк Перссон, Кристина",2f29cb46-42af-4ddd-8833-7c120796a800
"Энстрём, Карин",34a9f7a7-47da-44cd-b803-36aa7b1b5f8f
"Юхольт, Хокан",e5fbc9c9-c7fb-4eff-925a-ef55c915d2e3
Ян Б'єрклунд,40b36b8c-17f3-4ea4-9dbb-686991630128
Իզաբել Դինգիզյան,6c8a62ed-2cfe-4965-83f1-a7653fc3d41e
Ուրբան Ահլին,edbc40ee-a0a6-475a-acce-de5a8dd77145
Ստեֆան Լյովեն,d31a96d1-8ce8-42c1-afec-8726fb3126a2
אסא רומסון,db612321-7d4b-4838-846b-bff29172c7d6
הוקן יוהול,e5fbc9c9-c7fb-4eff-925a-ef55c915d2e3
סטפן לפבן,d31a96d1-8ce8-42c1-afec-8726fb3126a2
פיטר הולטקוויסט,28cb378e-8e91-4a2c-9f31-a55a5952e218
פרדריק ריינפלט,edc7e502-6168-406b-a5d3-91fca58489c1
إبراهيم بايلان,a3e9ddfb-3d1f-4a29-afb3-ef6b940547ed
إيزابيل دينيجيزيان,6c8a62ed-2cfe-4965-83f1-a7653fc3d41e
ئامنەه کاکاباڤەه,be24561b-ec06-4ab6-9986-afe62396a850
اردلان شکرآبی,082a5cf0-2c30-4aa2-a590-0c499783fc95
استفان لوفون,d31a96d1-8ce8-42c1-afec-8726fb3126a2
توبياس بلسترم,f6c5b451-4c4d-4cc2-9e51-e37088873111
توماس استروس,6df40c12-716b-407e-b672-f3505c4900f3
جيمي أوكسون,c018292d-9161-4f28-b23c-b402307d08e1
حنیف بالی,b4112157-022b-41ad-b2c0-0a4f16590768
ستيفان لوفن,d31a96d1-8ce8-42c1-afec-8726fb3126a2
ستين تولغفورس,190dd1dd-f426-4764-b88f-e2809a4c855d
سٹیفن لوون,d31a96d1-8ce8-42c1-afec-8726fb3126a2
عبير السهلاني,89a64135-cbf4-41c2-95ba-b486a0b7961a
علی اثباتی,4fe10fc7-a020-4f0b-bdb1-59ed26fb335a
فردریک راین‌فلت,edc7e502-6168-406b-a5d3-91fca58489c1
فريدريك رينفلت,edc7e502-6168-406b-a5d3-91fca58489c1
فرەدرک مالم,21ec4a9d-ed96-4d88-9789-a93e1307ca25
منى سالين,692beec2-2244-449a-8cd3-ad6ace0537c4
يوران هغلوند,fbbda3d4-710d-4ab5-bee2-e543bbd79a01
گولانئا ڤج,61cf1cab-9c54-4b12-942b-e1b898f51cca
फ़्रेद्रिक राइनफ़ेल्त,edc7e502-6168-406b-a5d3-91fca58489c1
फ्रेदरिक राइनफेल्त,edc7e502-6168-406b-a5d3-91fca58489c1
स्टेफान ल्योव्हेन,d31a96d1-8ce8-42c1-afec-8726fb3126a2
আসা রোমসন,db612321-7d4b-4838-846b-bff29172c7d6
গুস্তাভ ফ্রীদোলিন,d48433fe-cb20-4c4d-85bf-48b41e6cfbbd
ফ্রেদ্রিক রাইনফেল্‌ৎ,edc7e502-6168-406b-a5d3-91fca58489c1
இசுடீவன் இலோவென்,d31a96d1-8ce8-42c1-afec-8726fb3126a2
วัลบูร์กา ฮับส์บูร์ก ดักลาส,1e567046-1b30-4168-87ea-7a6824bc06a0
სტეფან ლევენი,d31a96d1-8ce8-42c1-afec-8726fb3126a2
ფრედრიკ რეინფელდტი,edc7e502-6168-406b-a5d3-91fca58489c1
アントン・アベル,22bfa90d-b4f1-41f1-8cbb-4d2b76e52b16
ステファン・ロベーン,d31a96d1-8ce8-42c1-afec-8726fb3126a2
フレドリック・ラインフェルト,edc7e502-6168-406b-a5d3-91fca58489c1
モナ・サーリン,692beec2-2244-449a-8cd3-ad6ace0537c4
ヨセフィン・ブリンク,b35c2cd9-147d-4aea-ad30-e6f8b3c28169
伊米·奥克松,c018292d-9161-4f28-b23c-b402307d08e1
利努斯·比倫德,88faab1d-e4bf-4a8a-85fe-b99415d9dd89
弗雷德里克·赖因费尔特,edc7e502-6168-406b-a5d3-91fca58489c1
斯蒂凡·洛夫文,d31a96d1-8ce8-42c1-afec-8726fb3126a2
구스타프 프리돌린,d48433fe-cb20-4c4d-85bf-48b41e6cfbbd
스테판 뢰벤,d31a96d1-8ce8-42c1-afec-8726fb3126a2
임미 오케손,c018292d-9161-4f28-b23c-b402307d08e1
프레드리크 레인펠트,edc7e502-6168-406b-a5d3-91fca58489c1
