id,name,position,start_date,end_date
55484f81-7bf1-4853-8f00-688f7623dded,Francie Molloy,Member of the Legislative Assembly of Northern Ireland,1998-06-25,2013-04-08
61eee60f-e4f9-456e-8327-37c37142b5cb,Francis Maude,Chairman of the Conservative Party,2005-05-06,2007-07-02
61eee60f-e4f9-456e-8327-37c37142b5cb,Francis Maude,Paymaster General,2010-05-12,2015-05-11
61eee60f-e4f9-456e-8327-37c37142b5cb,Francis Maude,Minister for the Cabinet Office,2007-07-02,2010-05-11
61eee60f-e4f9-456e-8327-37c37142b5cb,Francis Maude,Chancellor of the Duchy of Lancaster,2007-07-02,2010-05-11
61eee60f-e4f9-456e-8327-37c37142b5cb,Francis Maude,Shadow Foreign Secretary,2000-02-02,2001-09-18
61eee60f-e4f9-456e-8327-37c37142b5cb,Francis Maude,Shadow Chancellor of the Exchequer,1998-06-02,2000-02-01
61eee60f-e4f9-456e-8327-37c37142b5cb,Francis Maude,"Shadow Secretary of State for Culture, Media and Sport",1997-05-04,1998-06-02
61eee60f-e4f9-456e-8327-37c37142b5cb,Francis Maude,Financial Secretary to the Treasury,1990-11-28,1992-04-11
61eee60f-e4f9-456e-8327-37c37142b5cb,Francis Maude,Minister of State for Europe,1989-07-25,1990-11-28
f3e73d47-676f-4653-a2a0-fd460b7946d6,Gary Streeter,Shadow Secretary of State for International Development,1998-06-01,2001-09-18
7df1817e-ff99-4429-ac3a-16f7ad83ab12,Geoffrey Robinson,Paymaster General,1997-05-02,1998-12-23
1af85f4b-0e63-446e-91d2-a4809adeb14d,George Foulkes,Member of the Scottish Parliament,2007-05-03,2011-03-22
008ca7b1-fd32-420f-b710-d49fe8e34b05,George Osborne,Chancellor of the Exchequer,2010-05-11,
008ca7b1-fd32-420f-b710-d49fe8e34b05,George Osborne,Shadow Chancellor of the Exchequer,2005-05-05,2010-05-11
008ca7b1-fd32-420f-b710-d49fe8e34b05,George Osborne,Chief Secretary to the Treasury,,
008ca7b1-fd32-420f-b710-d49fe8e34b05,George Osborne,First Secretary of State,2015-05-08,
008ca7b1-fd32-420f-b710-d49fe8e34b05,George Osborne,Shadow Chief Secretary to the Treasury,2004-06-14,2005-05-05
ada53ecf-bf42-40d5-98b9-80ed2f3934ad,George Robertson,Secretary General of NATO,1999-10-14,2003-12-17
ada53ecf-bf42-40d5-98b9-80ed2f3934ad,George Robertson,Secretary of State for Defence,1997-05-03,1999-10-11
ada53ecf-bf42-40d5-98b9-80ed2f3934ad,George Robertson,Shadow Secretary of State for Scotland,1993-10-21,1997-05-02
74679ab9-0d96-43cc-b84f-bbd825e93da0,George Young,Parliamentary Secretary to the Treasury,2012-10-19,2014-07-14
74679ab9-0d96-43cc-b84f-bbd825e93da0,George Young,Leader of the House of Commons,2010-05-12,2012-09-04
74679ab9-0d96-43cc-b84f-bbd825e93da0,George Young,Shadow Leader of the House of Commons,2009-09-08,2010-05-11
74679ab9-0d96-43cc-b84f-bbd825e93da0,George Young,Chancellor of the Duchy of Lancaster,1998-06-01,2000-09-26
74679ab9-0d96-43cc-b84f-bbd825e93da0,George Young,Shadow Secretary of State for Defence,1997-06-11,1998-06-01
74679ab9-0d96-43cc-b84f-bbd825e93da0,George Young,Secretary of State for Transport,1995-07-05,1997-05-02
74679ab9-0d96-43cc-b84f-bbd825e93da0,George Young,Financial Secretary to the Treasury,1994-07-11,1995-07-05
74679ab9-0d96-43cc-b84f-bbd825e93da0,George Young,Member of the House of Lords,2015-09-29,
187b8099-5df1-4b23-bf2a-9742104f438f,Gerald Howarth,Minister for International Security Strategy,2010-05-12,2012-09-04
d7b21f1a-859f-42c0-b312-9cf49a8cf810,Gerald Kaufman,Shadow Foreign Secretary,,
d7b21f1a-859f-42c0-b312-9cf49a8cf810,Gerald Kaufman,Shadow Home Secretary,,
d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87,Gillian Shephard,Shadow Secretary of State for Transport,1998-06-01,1999-06-15
d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87,Gillian Shephard,Member of the House of Lords,,
d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87,Gillian Shephard,Shadow Leader of the House of Commons,1997-06-11,1998-06-01
d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87,Gillian Shephard,Chancellor of the Duchy of Lancaster,1997-06-11,1998-06-01
d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87,Gillian Shephard,Shadow Secretary of State for Education,1997-05-02,1997-06-11
d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87,Gillian Shephard,Secretary of State for Education,1995-07-05,1997-05-02
d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87,Gillian Shephard,Secretary of State for Education,1994-07-20,1995-07-05
d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87,Gillian Shephard,"Minister of Agriculture, Fisheries and Food",1993-05-27,1994-07-20
d2d5bbf5-70a1-43d9-aa5a-b03299ed6f87,Gillian Shephard,Secretary of State for Employment,1992-04-10,1993-05-27
ecfaf573-6f02-46e0-aecb-829a81ca1a00,Glyn Davies,Member of the National Assembly for Wales,,
5435f661-9f9b-4bd8-8982-1caa08a0b4bc,Gordon Brown,Shadow Chancellor of the Exchequer,1992-07-24,1997-05-02
5435f661-9f9b-4bd8-8982-1caa08a0b4bc,Gordon Brown,Shadow Chief Secretary to the Treasury,1987-07-13,1989-11-02
5435f661-9f9b-4bd8-8982-1caa08a0b4bc,Gordon Brown,Prime Minister of the United Kingdom,2007-06-27,2010-05-11
5435f661-9f9b-4bd8-8982-1caa08a0b4bc,Gordon Brown,Leader of the Labour Party,2007-06-24,2010-05-11
5435f661-9f9b-4bd8-8982-1caa08a0b4bc,Gordon Brown,Chancellor of the Exchequer,1997-05-02,2007-06-27
5435f661-9f9b-4bd8-8982-1caa08a0b4bc,Gordon Brown,"Shadow Secretary of State for Business, Innovation and Skills",1989-11-02,1992-07-24
166f4f53-c421-40b1-aa62-10e3a206728b,Grant Shapps,minister without portfolio,,
a6756d44-f136-45b0-b461-e9bee80fdb90,Greg Clark,Financial Secretary to the Treasury,,
b8f57586-747b-4bfa-990c-30187a3b95f7,Greg Knight,Vice-Chamberlain of the Household,2012-09-04,2013-10-07
b8f57586-747b-4bfa-990c-30187a3b95f7,Greg Knight,Treasurer of the Household,1993-06-07,1996-07-23
42051efe-ee0e-4670-ad7c-be076c8117c1,Gregory Campbell,Member of the Legislative Assembly of Northern Ireland,,
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Deputy Leader of the Labour Party,2007-06-24,
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Labour Party Chair,,
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Shadow Secretary of State for International Development,2010-10-08,2011-10-07
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Leader of the Labour Party,2015-05-08,
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,"Shadow Secretary of State for Culture, Media and Sport",2011-10-08,2015-05-11
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Deputy Prime Minister of the United Kingdom,2010-10-07,2015-05-08
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Leader of the House of Commons,2007-06-28,2010-05-11
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Solicitor General for England and Wales,2001-06-11,2005-05-10
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Secretary of State for Work and Pensions,1997-05-03,1998-07-27
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Shadow Secretary of State for Work and Pensions,1996-07-01,1997-05-02
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Shadow Secretary of State for Health,1995-10-19,1996-07-01
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Shadow Secretary of State for Work and Pensions,1994-07-21,1995-10-19
e06b74a2-2e40-4c89-8f77-cbf5dce25f90,Harriet Harman,Shadow Chief Secretary to the Treasury,1992-07-18,1994-07-21
7fe9e2bc-8ebe-4dd9-9eeb-5a73263feaf2,Hazel Blears,Secretary of State for Communities and Local Government,2007-06-27,2009-06-05
7fe9e2bc-8ebe-4dd9-9eeb-5a73263feaf2,Hazel Blears,minister without portfolio,2006-05-05,2007-06-27
7fe9e2bc-8ebe-4dd9-9eeb-5a73263feaf2,Hazel Blears,Labour Party Chair,2006-05-05,2007-06-24
b95edc33-fa1e-4b51-aae1-2c41e961e83a,Helen Jones,Vice-Chamberlain of the Household,2009-06-09,2010-05-11
4e12bfed-3f6e-4233-9110-548f3d8138a1,Helen Liddell,Secretary of State for Scotland,2001-01-24,2003-06-12
4e12bfed-3f6e-4233-9110-548f3d8138a1,Helen Liddell,Economic Secretary to the Treasury,1997-05-03,1998-07-27
4e12bfed-3f6e-4233-9110-548f3d8138a1,Helen Liddell,Member of the House of Lords,,
4e12bfed-3f6e-4233-9110-548f3d8138a1,Helen Liddell,Minister of State for Transport,1999-05-17,1999-07-29
34086422-f0c0-4aea-9618-6a96b2d779b4,Hilary Armstrong,Minister for Social Exclusion,2006-05-05,2007-06-27
34086422-f0c0-4aea-9618-6a96b2d779b4,Hilary Armstrong,Member of the House of Lords,,
34086422-f0c0-4aea-9618-6a96b2d779b4,Hilary Armstrong,Minister for the Cabinet Office,2006-05-05,2007-06-27
980e3a46-b359-4f22-a34e-c6786e5c4890,Hilary Benn,Shadow Leader of the House of Commons,2010-10-08,2011-10-07
980e3a46-b359-4f22-a34e-c6786e5c4890,Hilary Benn,"Secretary of State for Environment, Food and Rural Affairs",2007-06-28,2010-05-11
980e3a46-b359-4f22-a34e-c6786e5c4890,Hilary Benn,Shadow Foreign Secretary,2015-05-11,
980e3a46-b359-4f22-a34e-c6786e5c4890,Hilary Benn,Secretary of State for Communities and Local Government,2011-10-07,2015-05-11
980e3a46-b359-4f22-a34e-c6786e5c4890,Hilary Benn,"Shadow Secretary of State for Environment, Food and Rural Affairs",2010-05-11,2010-10-08
980e3a46-b359-4f22-a34e-c6786e5c4890,Hilary Benn,Secretary of State for International Development,2003-10-06,2007-06-28
20ddb7c9-251b-4a6b-b939-b148dd0709fb,Howard Flight,Shadow Chief Secretary to the Treasury,2002-07-23,2004-06-14
20ddb7c9-251b-4a6b-b939-b148dd0709fb,Howard Flight,Member of the House of Lords,,
bf535961-e2b4-40ee-bc52-7223792e1db0,Hugo Swire,Minister of State for Foreign Affairs,2012-09-04,
bf535961-e2b4-40ee-bc52-7223792e1db0,Hugo Swire,"Shadow Secretary of State for Culture, Media and Sport",2005-12-08,2007-07-02
bf535961-e2b4-40ee-bc52-7223792e1db0,Hugo Swire,Shadow Minister for the Olympics,2005-12-08,2007-07-02
b854bd7d-a11d-4897-8a6d-ca183d66a4ca,Iain Duncan Smith,Secretary of State for Work and Pensions,2010-05-12,
b854bd7d-a11d-4897-8a6d-ca183d66a4ca,Iain Duncan Smith,Shadow Secretary of State for Defence,1999-06-15,2001-09-13
b854bd7d-a11d-4897-8a6d-ca183d66a4ca,Iain Duncan Smith,Shadow Secretary of State for Work and Pensions,1997-06-02,1999-06-15
fb9c13fc-01a5-456a-97f0-27eb2213335a,Ian Paisley,member of the European Parliament,1979-06-07,2004-06-10
fb9c13fc-01a5-456a-97f0-27eb2213335a,Ian Paisley,Member of the Legislative Assembly of Northern Ireland,1998-06-25,2011-03-25
fb9c13fc-01a5-456a-97f0-27eb2213335a,Ian Paisley,Member of the House of Lords,2010-06-18,2014-09-12
fb9c13fc-01a5-456a-97f0-27eb2213335a,Ian Paisley,First Minister of Northern Ireland,2007-05-08,2008-06-05
9e787531-1486-485f-a45c-150eff74360f,Ian Paisley Jnr,Member of the Legislative Assembly of Northern Ireland,1998-06-25,2010-06-21
c874f878-befe-4767-a35d-622a4f501d50,Irene Adams,Member of the House of Lords,,
d568b14e-b870-4bed-b822-18ff7eca0edf,Ivan Lewis,"Shadow Secretary of State for Culture, Media and Sport",2010-10-08,2011-10-07
d568b14e-b870-4bed-b822-18ff7eca0edf,Ivan Lewis,Shadow Secretary of State for Northern Ireland,2013-10-07,
d568b14e-b870-4bed-b822-18ff7eca0edf,Ivan Lewis,Shadow Secretary of State for International Development,2011-10-07,2013-10-07
d568b14e-b870-4bed-b822-18ff7eca0edf,Ivan Lewis,Minister of State for Foreign Affairs,2009-06-08,2010-05-11
4acc31cd-e638-45f4-b459-cd07a8043277,Jack Cunningham,"Secretary of State for Culture, Media and Sport",,
4acc31cd-e638-45f4-b459-cd07a8043277,Jack Cunningham,Minister for the Cabinet Office,1998-07-27,1999-10-11
4acc31cd-e638-45f4-b459-cd07a8043277,Jack Cunningham,"Minister of Agriculture, Fisheries and Food",1997-05-02,1998-07-27
4acc31cd-e638-45f4-b459-cd07a8043277,Jack Cunningham,"Shadow Secretary of State for Culture, Media and Sport",1995-10-19,1997-05-02
4acc31cd-e638-45f4-b459-cd07a8043277,Jack Cunningham,"Shadow Secretary of State for Business, Innovation and Skills",1994-10-20,1995-10-19
4acc31cd-e638-45f4-b459-cd07a8043277,Jack Cunningham,Shadow Foreign Secretary,1992-07-24,1994-10-20
4acc31cd-e638-45f4-b459-cd07a8043277,Jack Cunningham,Shadow Leader of the House of Commons,1989-11-02,1992-07-24
4acc31cd-e638-45f4-b459-cd07a8043277,Jack Cunningham,"Shadow Secretary of State for Environment, Food and Rural Affairs",1983-10-02,1989-11-02
3056ce3e-f671-4f93-8c89-26729762a8d7,Jack Straw,Deputy Prime Minister of the United Kingdom,2010-05-11,2010-09-25
3056ce3e-f671-4f93-8c89-26729762a8d7,Jack Straw,Shadow Lord Chancellor,2010-05-11,2010-10-08
3056ce3e-f671-4f93-8c89-26729762a8d7,Jack Straw,Lord Chancellor,2007-06-28,2010-05-11
3056ce3e-f671-4f93-8c89-26729762a8d7,Jack Straw,Leader of the House of Commons,2006-05-05,2007-06-27
3056ce3e-f671-4f93-8c89-26729762a8d7,Jack Straw,Secretary of State for Foreign and Commonwealth Affairs,2001-06-08,2006-05-05
3056ce3e-f671-4f93-8c89-26729762a8d7,Jack Straw,Secretary of State for the Home Department,1997-05-02,2001-06-08
3056ce3e-f671-4f93-8c89-26729762a8d7,Jack Straw,Shadow Home Secretary,1994-10-20,1997-05-02
d8d455d3-1968-485f-adec-5e4061c15e26,James Arbuthnot,"Secretary of State for Business, Innovation and Skills",2003-11-06,2005-05-06
d8d455d3-1968-485f-adec-5e4061c15e26,James Arbuthnot,"Minister for Defence Equipment, Support and Technology",1995-07-06,1997-05-02
0520e866-da50-4c0c-89f4-c85506e501a0,James Duddridge,Lord of the Treasury,,
3b46fdf9-eeaa-422f-8dd9-559bb3c76e99,Jean Corston,Member of the House of Lords,,
b18a5104-c69e-4a76-a0e5-ba38b0833f59,Jeff Rooker,Member of the House of Lords,,
b18a5104-c69e-4a76-a0e5-ba38b0833f59,Jeff Rooker,Minister of State for Immigration,2001-06-11,2002-05-29
e58446a5-a01c-4a19-a29b-70c3bfc3ba80,Jeffrey M. Donaldson,Member of the Legislative Assembly of Northern Ireland,2003,2010-06
d41994c4-adc8-4767-a180-202764461910,Jenny Tonge,Member of the House of Lords,,
d0e0f592-3578-49aa-aa20-41f73e3fb7ea,Jeremy Corbyn,Leader of the Labour Party,2015-09-12,
e8c49ab4-99b3-4b26-87aa-344468e50884,Jeremy Hunt,Secretary of State for Health,2012-09-04,
e8c49ab4-99b3-4b26-87aa-344468e50884,Jeremy Hunt,"Shadow Secretary of State for Culture, Media and Sport",,
125d302b-ea01-44c7-80c5-bae93f6aca9d,Jim Fitzpatrick,Minister for London,,
40eaf82a-57c1-4536-a4b7-e342a70bc417,Jim Shannon,Member of the Legislative Assembly of Northern Ireland,,
b205bacb-eecf-4a72-ba52-3ab330318c39,John Bercow,Speaker of the House of Commons,2009-06-22,
b205bacb-eecf-4a72-ba52-3ab330318c39,John Bercow,Shadow Secretary of State for International Development,2003-11-10,2004-09-08
b205bacb-eecf-4a72-ba52-3ab330318c39,John Bercow,Shadow Chief Secretary to the Treasury,2001-09-18,2002-07-23
23fa332e-7e88-4560-80a9-c225cd4de979,John Gummer,Shadow Secretary of State for Transport,1997-05-02,1997-06-11
23fa332e-7e88-4560-80a9-c225cd4de979,John Gummer,"Minister of Agriculture, Fisheries and Food",1989-07-24,1993-05-27
23fa332e-7e88-4560-80a9-c225cd4de979,John Gummer,Secretary of State for the Environment,1993-05-27,1997-05-02
23fa332e-7e88-4560-80a9-c225cd4de979,John Gummer,Chairman of the Conservative Party,1983-06-11,1985-09-02
23fa332e-7e88-4560-80a9-c225cd4de979,John Gummer,Member of the House of Lords,,
0f316d11-27f5-4dd9-b94c-94f1d36a58bc,John Hayes,minister without portfolio,2013-03-28,2014-07-15
17bae9e7-1d8d-4425-ba72-2e0d312f0bac,John Healey,Shadow Secretary of State for Health,2010-10-08,2011-10-06
17bae9e7-1d8d-4425-ba72-2e0d312f0bac,John Healey,Financial Secretary to the Treasury,2005-05-06,2007-06-28
17bae9e7-1d8d-4425-ba72-2e0d312f0bac,John Healey,Economic Secretary to the Treasury,2002-12-15,2005-05-06
2289c432-f4a6-4858-bc57-4834365df4c2,John MacGregor,Secretary of State for Transport,1992-04-11,1994-07-20
2289c432-f4a6-4858-bc57-4834365df4c2,John MacGregor,Secretary of State for Education,1989-07-24,1990-11-02
2289c432-f4a6-4858-bc57-4834365df4c2,John MacGregor,Leader of the House of Commons,1990-11-02,1992-04-11
2289c432-f4a6-4858-bc57-4834365df4c2,John MacGregor,"Minister of Agriculture, Fisheries and Food",1987-06-13,1989-07-24
2289c432-f4a6-4858-bc57-4834365df4c2,John MacGregor,Chief Secretary to the Treasury,1985-09-02,1987-06-13
53606950-2c8c-4488-b98e-7506173e8156,John Morris,Secretary of State for Wales,1974-03-05,1979-05-04
53606950-2c8c-4488-b98e-7506173e8156,John Morris,Attorney General for England and Wales,1997-05-02,1999-07-29
53606950-2c8c-4488-b98e-7506173e8156,John Morris,Attorney General for England and Wales,1983-06-09,1997-05-02
53606950-2c8c-4488-b98e-7506173e8156,John Morris,Shadow Secretary of State for Wales,1979-05-04,1979-07-14
a492d475-f69c-4f15-878c-dd1a4a450985,John Prescott,Deputy Prime Minister of the United Kingdom,1997-05-02,2007-06-27
a492d475-f69c-4f15-878c-dd1a4a450985,John Prescott,First Secretary of State,2001-06-08,2007-06-27
a492d475-f69c-4f15-878c-dd1a4a450985,John Prescott,member of the European Parliament,,
a492d475-f69c-4f15-878c-dd1a4a450985,John Prescott,"Secretary of State for the Environment, Transport and the Regions",1997-05-02,2001-06-08
a492d475-f69c-4f15-878c-dd1a4a450985,John Prescott,Deputy Leader of the Labour Party,1994-07-21,2007-06-24
a492d475-f69c-4f15-878c-dd1a4a450985,John Prescott,Shadow Secretary of State for Work and Pensions,1993-10-21,1994-07-21
a492d475-f69c-4f15-878c-dd1a4a450985,John Prescott,Shadow Secretary of State for Transport,1988-11-23,1993-10-21
a492d475-f69c-4f15-878c-dd1a4a450985,John Prescott,Shadow Secretary of State for Energy and Climate Change,1987-07-13,1988-11-23
4e2b8a32-cced-487e-8466-2b708b043095,John Randall,Treasurer of the Household,2010-05-11,2013-10-06
0cb313bb-1c86-4054-adb9-d8527f652601,John Redwood,Shadow Secretary of State for Transport,1999-06-15,2000-02-02
0cb313bb-1c86-4054-adb9-d8527f652601,John Redwood,"Shadow Secretary of State for Business, Innovation and Skills",1997-06-11,1999-06-15
0cb313bb-1c86-4054-adb9-d8527f652601,John Redwood,Secretary of State for Wales,1993-05-27,1995-06-26
0cb313bb-1c86-4054-adb9-d8527f652601,John Redwood,Secretary of State for the Environment,1992-04-15,1993-05-27
85e4c727-ae2c-430f-bcf6-ff59ea8fd797,John Reid,Secretary of State for the Home Department,2006-05-05,2007-06-27
85e4c727-ae2c-430f-bcf6-ff59ea8fd797,John Reid,Secretary of State for Health,2003-06-13,2005-05-06
85e4c727-ae2c-430f-bcf6-ff59ea8fd797,John Reid,Secretary of State for Defence,2005-05-06,2006-05-05
85e4c727-ae2c-430f-bcf6-ff59ea8fd797,John Reid,Leader of the House of Commons,2003-04-04,2003-06-13
85e4c727-ae2c-430f-bcf6-ff59ea8fd797,John Reid,Lord President of the Council,2003-04-04,2003-06-13
85e4c727-ae2c-430f-bcf6-ff59ea8fd797,John Reid,Secretary of State for Northern Ireland,2001-01-25,2002-10-24
486e3536-3c99-41ed-ac0d-bd0210d00dd2,John Spellar,Comptroller of the Household,2008-10-05,2010-05-11
486e3536-3c99-41ed-ac0d-bd0210d00dd2,John Spellar,Secretary of State for Transport,,
486e3536-3c99-41ed-ac0d-bd0210d00dd2,John Spellar,Minister of State for Transport,2001-06-08,2003-06-12
486e3536-3c99-41ed-ac0d-bd0210d00dd2,John Spellar,Minister of State for the Armed Forces,1999-07-29,2001-06-08
4d5a42c8-f522-4161-99ba-57b68cdb516c,John Taylor,member of the European Parliament,1979-06-10,1989-06-15
4d5a42c8-f522-4161-99ba-57b68cdb516c,John Taylor,Member of the Legislative Assembly of Northern Ireland,,
4d5a42c8-f522-4161-99ba-57b68cdb516c,John Taylor,Member of the House of Lords,,
4d5a42c8-f522-4161-99ba-57b68cdb516c,John Taylor,Member of the Parliament of Northern Ireland,1965-11-25,1972-03-30
6fb6f7f3-e719-4969-bbd1-e827408bf66e,John Whittingdale,"Shadow Secretary of State for Culture, Media and Sport",2004-06-19,2005-05-06
6fb6f7f3-e719-4969-bbd1-e827408bf66e,John Whittingdale,"Secretary of State for Business, Innovation and Skills",,
6fb6f7f3-e719-4969-bbd1-e827408bf66e,John Whittingdale,"Secretary of State for Culture, Media and Sport",2015-05-11,
6fb6f7f3-e719-4969-bbd1-e827408bf66e,John Whittingdale,"Shadow Secretary of State for Business, Innovation and Skills",2001-09-18,2002-07-23
bb8c96c8-95c6-48e8-92b1-6a68e062f6a0,Jon Trickett,Minister for the Cabinet Office,2011-10-07,2013-10-07
bb8c96c8-95c6-48e8-92b1-6a68e062f6a0,Jon Trickett,Parliamentary Private Secretary to the Prime Minister,2008-10-04,2010-05-11
767250a1-8dda-4c7c-b17c-8e0de6c731f2,Justine Greening,Secretary of State for International Development,,
767250a1-8dda-4c7c-b17c-8e0de6c731f2,Justine Greening,Economic Secretary to the Treasury,,
eeaa59eb-d9df-4780-9dd0-a0a887848c89,Kate Hoey,Minister for Sport and the Olympics,1999-10-20,2001-06-07
250156fc-8a6d-4945-803f-31eb324aff3c,Keith Vaz,Minister of State for Europe,1999-05-09,2001-06-11
b0d68074-2675-4434-9a85-4cf3831e1502,Ken Maginnis,Member of the Legislative Assembly of Northern Ireland,,
b0d68074-2675-4434-9a85-4cf3831e1502,Ken Maginnis,Member of the House of Lords,,
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,minister without portfolio,2012-09-04,2014-07-14
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,Secretary of State for Justice,2010-05-12,2012-09-04
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,Paymaster General,1985-09-02,1987-07-13
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,Secretary of State for Health,1988-07-25,1990-11-02
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,Chancellor of the Duchy of Lancaster,1987-07-13,1988-07-25
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,Lord Chancellor,2010-05-12,2012-09-04
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,"Shadow Secretary of State for Business, Innovation and Skills",2009-01-19,2010-05-11
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,Shadow Chancellor of the Exchequer,1997-05-02,1997-06-11
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,Chancellor of the Exchequer,1993-05-27,1997-05-02
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,Secretary of State for the Home Department,1992-04-10,1993-05-27
ab908e48-6271-4c0c-9be3-010ea1f5109d,Kenneth Clarke,Secretary of State for Education,1990-11-02,1992-04-10
91eeda1b-4272-43e3-8ddf-e7b6b3693d2e,Lewis Moonie,Member of the House of Lords,,
8b314ba8-5889-4523-97bd-4990a83ec577,Liam Byrne,Secretary of State for Work and Pensions,,
8b314ba8-5889-4523-97bd-4990a83ec577,Liam Byrne,Minister for the Cabinet Office,,
8b314ba8-5889-4523-97bd-4990a83ec577,Liam Byrne,Chief Secretary to the Treasury,,
dad0f455-74c5-4db9-a33a-2bb51e4b5641,Liam Fox,Secretary of State for Defence,2010-05-12,2011-10-14
dad0f455-74c5-4db9-a33a-2bb51e4b5641,Liam Fox,Shadow Secretary of State for Defence,2005-12-06,2010-05-11
dad0f455-74c5-4db9-a33a-2bb51e4b5641,Liam Fox,Shadow Foreign Secretary,2005-05-10,2005-12-06
dad0f455-74c5-4db9-a33a-2bb51e4b5641,Liam Fox,Chairman of the Conservative Party,2003-11-06,2005-05-04
dad0f455-74c5-4db9-a33a-2bb51e4b5641,Liam Fox,Shadow Secretary of State for Health,1999-06-15,2003-11-06
dad0f455-74c5-4db9-a33a-2bb51e4b5641,Liam Fox,Under-Secretary of State for Foreign Affairs,1996-07-23,1997-05-01
dd616977-85c9-4914-99aa-ea7ed8135f5e,Lindsay Hoyle,Chairman of Ways and Means,2010-06-08,
207e6310-58ad-47b7-955f-7611e45a06ee,Llin Golding,Member of the House of Lords,,
27352be9-c266-498d-8303-f3ce61c30d59,Lynda Clark,Advocate General for Scotland,1999,2006
27352be9-c266-498d-8303-f3ce61c30d59,Lynda Clark,Member of the House of Lords,,
1f79103c-ec03-4265-957d-73d7a3307753,Malcolm Rifkind,Shadow Secretary of State for Work and Pensions,2005-05-06,2005-12-06
1f79103c-ec03-4265-957d-73d7a3307753,Malcolm Rifkind,Secretary of State for Foreign and Commonwealth Affairs,1995-07-05,1997-05-02
1f79103c-ec03-4265-957d-73d7a3307753,Malcolm Rifkind,Secretary of State for Defence,1992-04-10,1995-07-05
1f79103c-ec03-4265-957d-73d7a3307753,Malcolm Rifkind,Secretary of State for Transport,1990-11-28,1992-04-10
1f79103c-ec03-4265-957d-73d7a3307753,Malcolm Rifkind,Secretary of State for Scotland,1986-01-11,1990-11-28
44fea536-808d-4c6a-9996-c4c8b765f7c2,Margaret Beckett,Secretary of State for Foreign and Commonwealth Affairs,2006-05-05,2007-06-27
44fea536-808d-4c6a-9996-c4c8b765f7c2,Margaret Beckett,"Secretary of State for Environment, Food and Rural Affairs",2001-06-08,2006-05-05
44fea536-808d-4c6a-9996-c4c8b765f7c2,Margaret Beckett,Leader of the House of Commons,1998-07-27,2001-06-08
44fea536-808d-4c6a-9996-c4c8b765f7c2,Margaret Beckett,"Secretary of State for Business, Innovation and Skills",1997-05-02,1998-07-27
44fea536-808d-4c6a-9996-c4c8b765f7c2,Margaret Beckett,"Shadow Secretary of State for Business, Innovation and Skills",1995-10-19,1997-05-02
44fea536-808d-4c6a-9996-c4c8b765f7c2,Margaret Beckett,Shadow Secretary of State for Health,1994-10-20,1995-10-19
b982f099-606b-4c2e-9045-7554b651ac83,Margaret Hodge,Minister for Children,2001-06-11,2005-05-09
cb538510-f1f8-43b2-b309-206baba7b892,Margaret Ritchie,Member of the Legislative Assembly of Northern Ireland,,
1c2760f1-0d8f-4357-bb6c-4e617d35ec08,Maria Eagle,Shadow Secretary of State for Transport,2010-10-08,2013-10-07
1c2760f1-0d8f-4357-bb6c-4e617d35ec08,Maria Eagle,Solicitor General for England and Wales,2010-05-11,2010-10-08
1c2760f1-0d8f-4357-bb6c-4e617d35ec08,Maria Eagle,"Shadow Secretary of State for Environment, Food and Rural Affairs",2013-10-07,
